target,proj_x_epsg3031,proj_y_epsg3031,wgs84_elev_from_pgc,dist_coast_scar_km,precipitation_racmo,temperature_racmo,slope_dem,aspect_sin,aspect_cos,litho_a,litho_b,litho_c,litho_d,litho_g,litho_n,litho_p,litho_s,litho_w,region_tm,region_svl,region_nvl,region_nwap
clr_hr_1_mg_l_po4,0.06297522783279419,0.07695160806179047,0.07425162196159363,0.15811678767204285,0.06604539602994919,0.24279645085334778,0.04379826784133911,0.04063595458865166,0.03803561255335808,0.0,0.0,0.03873905539512634,0.030292870476841927,0.006299077533185482,0.0,0.0,0.00874545332044363,0.011105346493422985,0.05341407656669617,0.04779728502035141,0.0,0.0
clr_hr_1_mg_l_so4,0.038691259920597076,0.06215941905975342,0.11123934388160706,0.07212532311677933,0.031616080552339554,0.050045471638441086,0.03074135258793831,0.0381532646715641,0.03770222142338753,0.40083616971969604,0.0,0.014341545291244984,0.07502803206443787,0.0,0.0,0.0,0.037320610135793686,0.0,0.0,0.0,0.0,0.0
clr_hr_24_mg_l_f,0.050808876752853394,0.059477683156728745,0.07477475702762604,0.07410437613725662,0.09097548574209213,0.07859408855438232,0.05911644920706749,0.05875968560576439,0.05700584501028061,0.09149854630231857,0.00873852614313364,0.03603620082139969,0.036577437072992325,0.036635980010032654,0.0,0.03543901443481445,0.026674145832657814,0.02145383507013321,0.04511546343564987,0.05821358785033226,0.0,0.0
clr_hr_24_mg_l_cl,0.12739399075508118,0.0653582438826561,0.06704626232385635,0.07494895160198212,0.07556140422821045,0.09010647982358932,0.09698878973722458,0.07539217919111252,0.0615319199860096,0.0,0.0,0.11497530341148376,0.0,0.06740811467170715,0.0,0.0,0.023992132395505905,0.05929622799158096,0.0,0.0,0.0,0.0
clr_hr_24_mg_l_no3,0.08424555510282516,0.0678350180387497,0.04702593758702278,0.17854811251163483,0.34679725766181946,0.0,0.07807423919439316,0.14411838352680206,0.02108505740761757,0.0,0.0,0.0,0.0,0.03227046877145767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clr_hr_24_mg_l_po4,0.0631752461194992,0.07816604524850845,0.08887392282485962,0.12892082333564758,0.11351953446865082,0.10989861935377121,0.06573183834552765,0.07324987649917603,0.032580308616161346,0.0,0.0,0.06051883101463318,0.0,0.03214305639266968,0.0,0.0,0.05950982868671417,0.006396008655428886,0.019596999511122704,0.06771911680698395,0.0,0.0
clr_hr_24_mg_l_so4,0.08812495321035385,0.10982435941696167,0.12233254313468933,0.14020594954490662,0.06837401539087296,0.06450073421001434,0.052274275571107864,0.09660344570875168,0.06784035265445709,0.0,0.0,0.08981914073228836,0.0,0.02449512854218483,0.0,0.0,0.029639877378940582,0.0,0.0,0.04596516117453575,0.0,0.0
clr_total_mg_l_f,0.14118485152721405,0.07579447329044342,0.08173977583646774,0.11366354674100876,0.11907418817281723,0.04971862584352493,0.08331620693206787,0.09011725336313248,0.07170175015926361,0.0,0.0,0.09595925360918045,0.0,0.0,0.0,0.0,0.0,0.0,0.02421882189810276,0.05351119488477707,0.0,0.0
clr_total_mg_l_cl,0.05104350671172142,0.06375839561223984,0.06395106762647629,0.08093027770519257,0.06768675148487091,0.08220316469669342,0.05156842991709709,0.037140700966119766,0.06494424492120743,0.0,0.0,0.03296126425266266,0.039423126727342606,0.03612138330936432,0.0,0.019204402342438698,0.14213158190250397,0.03885115310549736,0.057740218937397,0.061140276491642,0.009200015105307102,0.0
clr_total_mg_l_no3,0.07347849756479263,0.0933757871389389,0.05401906371116638,0.1451176553964615,0.08821800351142883,0.07341023534536362,0.054705653339624405,0.08064042776823044,0.05873332917690277,0.0,0.0,0.05272861570119858,0.0,0.06556782871484756,0.0,0.0,0.002240754198282957,0.0,0.053038954734802246,0.10472512245178223,0.0,0.0
clr_total_mg_l_po4,0.02296164259314537,0.021668322384357452,0.02624840848147869,0.07410243898630142,0.06914729624986649,0.3244929909706116,0.016766205430030823,0.0147680239751935,0.016005102545022964,0.2861274480819702,0.0,0.01704854890704155,0.029881684109568596,0.015595192089676857,0.0,0.0,9.970706742024049e-05,0.014135953970253468,0.04979875683784485,0.0011522939894348383,0.0,0.0
clr_total_mg_l_so4,0.11466269195079803,0.07261571288108826,0.07346165180206299,0.11392839252948761,0.07835046201944351,0.10734190046787262,0.058968380093574524,0.06743872165679932,0.04920763894915581,0.0,0.0,0.043101221323013306,0.0,0.0,0.0,0.0,0.008668260648846626,0.018563315272331238,0.07097315788269043,0.1227184385061264,0.0,0.0
clr_total_mg_l_ca2,0.13751928508281708,0.12875354290008545,0.20615410804748535,0.07965531945228577,0.060417719185352325,0.07598240673542023,0.062326639890670776,0.05218873918056488,0.05389220640063286,0.0,0.0,0.046484239399433136,0.0,0.05556526035070419,0.0,0.0,0.008135458454489708,0.023231305181980133,0.0,0.009693772532045841,0.0,0.0
