grid_id,pred_d15n_air_permil,kriging_residual,kriging_variance,final_regression_kriging
GRID_02961,-7.581949999999999,1.0417037980878965,29.720219989983363,-6.540246201912103
GRID_02962,-7.901300000000003,1.0342933763014595,29.715384846044486,-6.867006623698543
GRID_02963,-7.602050000000002,1.043450571476215,29.737056840374642,-6.558599428523787
GRID_02964,-7.836450000000001,1.0360240218283308,29.732182002155497,-6.8004259781716705
GRID_02965,-3.742983333333333,1.0674975438805174,29.765878184741524,-2.6754857894528157
GRID_02966,-5.035349999999999,1.0452239131699972,29.752389967405783,-3.990126086830002
GRID_02967,-2.254133333333333,1.0378299912292084,29.74753801926318,-1.2163033421041245
GRID_02968,-4.163399999999999,1.0691287139991725,29.782792142808947,-3.0942712860008266
GRID_02969,-4.741916666666666,1.0617819691892616,29.777759851330995,-3.680134697477404
GRID_02970,-4.904249999999999,1.0469117801125287,29.769318800843738,-3.8573382198874704
GRID_02971,-4.61365,1.0395026381809787,29.76442643428198,-3.574147361819021
GRID_02972,-4.626499999999998,1.0321407179442303,29.759669860239974,-3.594359282055768
GRID_02973,-4.201899999999998,1.0560532706958552,29.789739258749638,-3.145846729304143
GRID_02974,-4.4031666666666665,1.0486819035748953,29.7847997957425,-3.3544847630917713
GRID_02975,-4.859749999999999,1.0411973285154226,29.781429831727007,-3.8185526714845768
GRID_02976,-4.570849999999998,1.0338202695878145,29.776633403328162,-3.5370297304121836
GRID_02977,-3.701799999999998,1.0503632255386361,29.80188548683949,-2.651436774461362
GRID_02978,-4.585516666666666,1.0429728721822207,29.79697337000172,-3.5425437944844456
GRID_02979,-5.014949999999999,1.0356287315200516,29.792198735873036,-3.9793212684799473
GRID_02980,-4.650549999999999,1.0446618316836453,29.814130735714535,-3.605888168316354
GRID_02981,-4.037266666666666,1.0373035164934696,29.80931521387887,-2.999963150173196
GRID_02982,-4.403099999999998,1.0537049013294661,29.834614791764565,-3.3493950986705316
GRID_02983,-2.639666666666665,1.0463846799210053,29.82974905289343,-1.5932819867456598
GRID_02984,-4.879549999999999,1.0389501667920855,29.82647608775335,-3.8405998332079134
GRID_02985,-4.106924999999999,1.0480184100932877,29.846989752807637,-3.058906589906711
GRID_02986,-4.9876499999999995,1.0407299800744225,29.842220827308754,-3.946920019925577
GRID_02987,-3.564433333333333,1.0496244095024412,29.86427356963609,-2.514808923830892
GRID_02988,-4.957750000000001,1.0423228850953994,29.85946286844419,-3.9154271149046016
GRID_02989,-2.6323666666666674,1.0585826149655897,29.88493326294171,-1.5737840517010777
GRID_02990,-1.0771999999999995,1.051319984848754,29.880068687471592,-0.025880015151245495
GRID_02991,-2.184866666666667,1.0440519399829138,29.875277659562947,-1.1408147266837534
GRID_02992,-4.278383333333334,1.067492508896255,29.905729319761008,-3.210890824437079
GRID_02993,-4.99355,1.0602694249718139,29.90080933570969,-3.933280575028186
GRID_02994,-4.106083333333334,1.052922370559981,29.89749855422211,-3.053160962773353
GRID_02995,-4.650966666666665,1.0546171860724767,29.913428940916006,-3.5963494805941885
GRID_02996,-4.438766666666665,1.0633709548863275,29.935801723067378,-3.375395711780338
GRID_02997,-2.0371333333333332,1.0489582101188255,29.926143068355557,-0.9881751232145077
GRID_02998,-4.016983333333331,1.0416298646339555,29.922982626341003,-2.975353468699376
GRID_02999,-4.389283333333333,1.0576919306163173,29.94847927983035,-3.3315914027170157
GRID_03000,-4.45375,1.050519725517303,29.94371107985949,-3.403230274482697
GRID_03001,-3.264233333333333,1.068106628045757,29.985512003399553,-2.196126705287576
GRID_03002,-3.3396,1.0696153029683475,30.003273059859055,-2.2699846970316524
GRID_03003,-4.57655,1.0625062529463498,29.99841689597342,-3.51404374705365
GRID_03004,-3.7994499999999993,1.064027118406259,30.016235203011643,-2.73542288159374
GRID_03005,-4.534849999999999,1.056901726352291,30.01141223363217,-3.4779482736477076
GRID_03006,-2.0893333333333333,1.0656031487391264,30.03245214900208,-1.0237301845942068
GRID_03007,-3.1927000000000008,0.7045782198036695,29.46344852554531,-2.488121780196331
GRID_03008,-4.1548,0.7631262876103346,29.5056901551503,-3.3916737123896654
GRID_03009,-2.761533333333334,0.7551428799247802,29.50284221520904,-2.0063904534085535
GRID_03010,-0.9386999999999998,0.747187768639787,29.498453926968043,-0.19151223136021278
GRID_03011,-3.6638,0.7392096801674022,29.495783724206362,-2.924590319832598
GRID_03012,-4.217799999999998,0.731196672702088,29.491506840843222,-3.48660332729791
GRID_03013,-4.686449999999997,0.723181141006407,29.487310777424813,-3.9632688589935903
GRID_03014,-3.944799999999999,0.7971999138792166,29.538138717952574,-3.1476000861207822
GRID_03015,-4.194644999999998,0.7893552181805996,29.535104921372138,-3.4052897818193983
GRID_03016,-5.266799999999998,0.7813873476042124,29.530383395966574,-4.485412652395786
GRID_03017,-4.970749999999999,0.7734909371020726,29.527463143006347,-4.197259062897926
GRID_03018,-4.016983333333333,0.7655753118270151,29.522955177076703,-3.251408021506318
GRID_03019,-1.8879,0.7576278785045991,29.52015350597189,-1.1302721214954008
GRID_03020,-4.638125,0.74965402019411,29.515752861114258,-3.8884709798058896
GRID_03021,-2.8946500000000004,0.7257025489327931,29.504687691960967,-2.1689474510672073
GRID_03022,-4.898349999999999,0.7177126889263161,29.50228214759216,-4.180637311073683
GRID_03023,-4.005324999999999,0.7916719740243391,29.552275212734628,-3.21365302597566
GRID_03024,-4.850999999999998,0.7837965101265726,29.54765005703738,-4.0672034898734255
GRID_03025,-4.49965,0.7679463738164045,29.54019818445503,-3.731703626183595
GRID_03026,-5.031186666666665,0.7600349668997315,29.53744252307023,-4.271151699766934
GRID_03027,-3.296383333333333,0.7520984504213016,29.533083278474827,-2.5442848829120313
GRID_03028,-3.833499999999999,0.7122534467626176,29.51574243705984,-3.1212465532373814
GRID_03029,-4.9128,0.7041994083300246,29.51178342908657,-4.208600591669975
GRID_03030,-4.833933333333333,0.7783026215589078,29.56206416290554,-4.055630711774426
GRID_03031,-4.87985,0.7704059561683205,29.55758236590474,-4.1094440438316795
GRID_03032,-3.833425,0.7624508933678977,29.55312432597112,-3.0709741066321024
GRID_03033,-5.021499999999999,0.7545212806409521,29.55044492042174,-4.266978719359047
GRID_03034,-4.788449999999997,0.7147524116033297,29.533214029134047,-4.0736975883966675
GRID_03035,-5.2438,0.7067924374553965,29.52934688605558,-4.537007562544604
GRID_03036,-5.1979000000000015,0.7806315152437959,29.577702239402,-4.417268484756206
GRID_03037,-4.143658333333333,0.7727880473693176,29.57494397315263,-3.370870285964015
GRID_03038,-4.218499999999999,0.7484961880164034,29.612111723354666,-3.470003811983595
GRID_03039,-3.3816449999999985,0.7326970745712621,29.605784995213146,-2.6489479254287365
GRID_03040,-1.7350000000000003,0.805640172701506,29.654862958167644,-0.9293598272984943
GRID_03041,-3.4608999999999988,0.7822466714652296,29.643155960660454,-2.678653328534769
GRID_03042,-3.1449999999999987,0.7744420847172401,29.640544367014414,-2.3705579152827587
GRID_03043,-5.046099999999999,0.7666196439909225,29.636305301284366,-4.279480356009077
GRID_03044,-3.4448666666666656,0.7587673895199004,29.633821989276584,-2.686099277146765
GRID_03045,-4.406033333333333,0.7508898440824442,29.62970046846002,-3.655143489250889
GRID_03046,-3.667899999999999,0.743010087868411,29.62566200919443,-2.924889912131588
GRID_03047,-3.9959999999999978,0.8079094287015123,29.672368800699104,-3.1880905712984857
GRID_03048,-4.234449999999999,0.8001838214601988,29.66789147915575,-3.4342661785398
GRID_03049,-3.731986666666666,0.7924112059864439,29.665142865326892,-2.939575460680222
GRID_03050,-3.5366833333333343,0.7845756813184375,29.660721063426077,-2.752107652014897
GRID_03051,-4.20735,0.7768082631809202,29.65815017151845,-3.43054173681908
GRID_03052,-4.022633333333334,0.768970546246725,29.653895457454333,-3.253662787086609
GRID_03053,-4.175599999999999,0.7611558517678252,29.651453301154376,-3.414444148232174
GRID_03054,-3.950083333333333,0.7533170171487589,29.647368773300563,-3.1967663161845743
GRID_03055,-3.323425,0.7376709916724001,29.6411994453151,-2.5857540083275996
GRID_03056,-3.1208250000000004,0.7297767470041663,29.637322431211718,-2.391048252995834
GRID_03057,-3.651499999999998,0.7218811064604563,29.633531390644453,-2.929618893539542
GRID_03058,-3.5841999999999983,0.8024691091798101,29.685463888515724,-2.7817308908201883
GRID_03059,-3.70025,0.794724806627087,29.681045807257057,-2.905525193372913
GRID_03060,-3.9615999999999985,0.7869366786110584,29.678368903043808,-3.17466332138894
GRID_03061,-4.029050000000001,0.7791365512458346,29.674063165458456,-3.249913448754166
GRID_03062,-3.914216666666667,0.7713541733023769,29.67156654758169,-3.14286249336429
GRID_03063,-3.349883333333334,0.7635524796877833,29.667429546686297,-2.586330853645551
GRID_03064,-4.2235499999999995,0.7401007065473025,29.658921939451538,-3.483449293452697
GRID_03065,-3.3349866666666657,0.7815146500669562,29.691775295026048,-2.5534720165997093
GRID_03066,-3.545799999999998,0.7737168483097608,29.689265984277057,-2.772083151690237
GRID_03067,-3.58,0.765953879842359,29.685164455583845,-2.814046120157641
GRID_03068,-3.497999999999999,0.7425639452249305,29.67672090882295,-2.7554360547750685
GRID_03069,-3.798024999999999,0.7215149195501122,29.683350469308973,-3.076510080449887
GRID_03070,-4.48375,0.5657876125277563,28.37828988298851,-3.9179623874722433
GRID_03071,-6.631519999999998,0.6096523361508935,28.482594785461725,-6.021867663849105
GRID_03072,-4.828566666666665,0.7019972425714073,29.446092484628185,-4.126569424095258
GRID_03073,-4.675149999999999,0.7206384926159204,29.469963893694032,-3.954511507384078
GRID_03074,-3.8005999999999975,0.7126318983507995,29.467516465652963,-3.087968101649198
GRID_03075,-8.45915,0.10589585435395513,27.58048061660871,-8.353254145646044
GRID_03076,-7.0136,0.1902915001321645,27.705626066341257,-6.823308499867836
GRID_03077,-7.7446666666666655,0.18319289624336146,27.68447259418962,-7.561473770423304
GRID_03078,-6.650333333333333,0.027084492836888758,27.636386556690134,-6.623248840496444
GRID_03079,-2.9460875000000017,0.029582404719214733,27.62484310926024,-2.916505095280787
GRID_03080,-4.055233333333333,0.04831388312601156,27.644595857823177,-4.006919450207321
GRID_03081,-5.0114333333333345,0.033811078296832095,27.6019713498236,-4.977622255036502
GRID_03082,-5.528633333333334,0.04727788052053675,27.596111278089012,-5.481355452812798
GRID_03083,-3.6725875,0.04173756763174401,27.570087868765007,-3.630849932368256
GRID_03084,-6.6875333333333336,0.10089803802136071,27.657888858512266,-6.5866352953119724
GRID_03085,-7.537499999999999,0.11247139891966836,27.653785091803922,-7.425028601080331
GRID_03086,-5.0314,0.1290205486623308,27.674663935099456,-4.902379451337669
GRID_03087,-6.875699999999998,0.12179624763435411,27.65973717410818,-6.753903752365645
GRID_03088,-8.256149999999998,0.07072952561866702,27.506514595302356,-8.185420474381331
GRID_03089,-8.330249999999998,0.13869665869800635,27.5790301996645,-8.191553341301992
GRID_03090,-4.328879999999999,-0.6480792557853323,27.34962353331416,-4.9769592557853315
GRID_03091,-3.4742933333333337,-0.6406814179929563,27.34871945138908,-4.11497475132629
GRID_03092,-4.333993333333331,-0.4859875916009428,27.47677795217383,-4.819980924934274
GRID_03093,-2.8914133333333347,-0.5561918119836139,27.41163432618074,-3.4476051453169485
GRID_03094,-5.003960000000001,-0.6330065314281876,27.347745210693777,-5.636966531428189
GRID_03095,-4.653063333333334,-0.4779807760244969,27.475769955023072,-5.1310441093578305
GRID_03096,-5.538613333333334,-0.5302629901496237,27.42711652010492,-6.068876323482958
GRID_03097,-6.0983133333333335,-0.5038550585598192,27.44229035906318,-6.602168391893152
GRID_03098,-3.882743333333334,-0.5212100417156863,27.425848683537655,-4.40395337504902
GRID_03099,-4.9783800000000005,-0.47739149778788437,27.45768329202506,-5.455771497787885
GRID_03100,-2.663543333333335,-0.5121956722364048,27.425194585892108,-3.17573900556974
GRID_03101,-1.999143333333334,-0.6064647736091804,27.345769560183506,-2.6056081069425145
GRID_03102,-3.4183633333333336,-0.4518046174513608,27.473491587340064,-3.8701679507846944
GRID_03103,-4.249543333333335,-0.46825773027320944,27.457024389665744,-4.717801063606545
GRID_03104,-1.9580433333333336,-0.520946755969769,27.408704175285877,-2.4789900893031027
GRID_03105,-3.023543333333332,-0.5770013450595776,27.360890645220174,-3.6005446783929096
GRID_03106,-4.1600633333333334,-0.44249128266845006,27.472875653787064,-4.602554616001783
GRID_03107,-3.2964933333333346,-0.4587882522659891,27.4564617860165,-3.755281585599324
GRID_03108,-4.5343599999999995,-0.5475452117122933,27.37625171115058,-5.081905211712293
GRID_03109,-4.125943333333335,-0.44898936219339436,27.455995834889443,-4.574932695526729
GRID_03110,-1.0788933333333337,-0.46620481421235244,27.44001743589837,-1.5450981475456862
GRID_03111,-0.9447933333333342,-0.5183498912621609,27.391702300032073,-1.4631432245954952
GRID_03112,-4.198243333333335,-0.43886851465548005,27.455627110239043,-4.637111847988815
GRID_03113,-2.8885433333333346,-0.4903337623080968,27.4075372971213,-3.3788770956414313
GRID_03114,-2.427943333333334,-0.5076805749848412,27.391349344155365,-2.935623908318175
GRID_03115,-5.630643333333335,-0.4116727627259744,27.47146994409158,-6.042316096059309
GRID_03116,-3.613543333333334,-0.46181040016633135,27.423162666435104,-4.075353733499665
GRID_03117,-2.322843333333334,-0.4793278317452124,27.40738373465051,-2.8021711650785464
GRID_03118,-5.598843333333333,-0.40094654693837073,27.47141757366309,-5.999789880271703
GRID_03119,-3.995743333333335,-0.4175237056665545,27.455339259174686,-4.41326703899989
GRID_03120,-3.327026666666668,-0.4334802007817771,27.439032048284112,-3.7605068674484454
GRID_03121,-2.320743333333334,-0.5031919919736784,27.375312680874497,-2.8239353253070125
GRID_03122,-3.5874433333333338,-0.3899451195662464,27.471466467206966,-3.97738845289958
GRID_03123,-1.712193333333334,-0.47304627159596835,27.39114649417334,-2.1852396049293024
GRID_03124,-3.8252600000000014,-0.39501601738099357,27.455451715183422,-4.220276017380995
GRID_03125,-4.060043333333335,-0.4272085667840274,27.423332171043043,-4.487251900117362
GRID_03126,-0.5068600000000001,-0.44321117213917405,27.40724189277644,-0.9500711721391741
GRID_03127,-2.766993333333334,-0.3673298942475501,27.471719380165485,-3.134323227580884
GRID_03128,-3.6807433333333335,-0.38327360662800264,27.45573875648833,-4.064016939961336
GRID_03129,-4.1568433333333346,-0.39863773508282935,27.439407062170236,-4.555481068416164
GRID_03130,-2.804643333333333,-0.5005708339498968,27.34424710289141,-3.30521416728323
GRID_03131,-4.466463333333334,-0.3257293497333201,27.504525491883847,-4.792192683066655
GRID_03132,-3.3628933333333357,-0.34111393015358105,27.488327676903697,-3.7040072634869166
GRID_03133,-2.707943333333333,-0.38636445893420907,27.439839490014183,-3.0943077922675424
GRID_03134,-4.554860000000002,-0.3163014191311567,27.489222030068394,-4.871161419131159
GRID_03135,-4.1233433333333345,-0.33141916444195535,27.47313089196307,-4.45476249777529
GRID_03136,-3.349943333333335,-0.33301486380212025,27.45759982020204,-3.6829581971354552
GRID_03137,-2.0978433333333335,-0.42383842674038563,27.377040285146094,-2.521681760073719
GRID_03138,-3.742643333333334,-0.44078362643161717,27.36134436724717,-4.183426959764951
GRID_03139,-4.013043333333335,-0.42647974887627044,27.36192419397789,-4.439523082209606
GRID_03140,-5.070333333333334,-0.4117479161047112,27.362763076090665,-5.482081249438045
GRID_03141,-4.624433333333334,-0.3807837052059861,27.3795160635968,-5.00521703853932
GRID_03142,-4.108433333333335,-0.41166842683254906,27.347827593402258,-4.520101760165884
GRID_03143,-4.368200000000001,-0.2809711609797407,27.47659736714402,-4.6491711609797415
GRID_03144,-4.908100000000001,-0.2807337333415373,27.461697840674276,-5.188833733341538
GRID_03145,-4.880133333333334,-0.2949519787689669,27.445669343566173,-5.175085312102301
GRID_03146,-4.41735,-0.3803134961025235,27.35013095328837,-4.7976634961025235
GRID_03147,-4.813583333333335,-0.24124395670437151,27.495287949086997,-5.054827290037706
GRID_03148,-5.048166666666667,-0.28125573675624355,27.447024167974845,-5.32942240342291
GRID_03149,-5.0831,-0.30827129978252743,27.41501306861232,-5.391371299782527
GRID_03150,-4.900066666666666,-0.32133214418239653,27.399021174702167,-5.221398810849062
GRID_03151,-5.073833333333333,-0.34942930572241215,27.367172697934613,-5.4232626390557455
GRID_03152,-5.390083333333332,-0.36440874902446274,27.351468034123915,-5.754492082357795
GRID_03153,-4.498550000000001,-0.29392013465957156,27.41639998683976,-4.792470134659572
GRID_03154,-5.329833333333333,-0.30658865327548857,27.400439504240587,-5.636421986608822
GRID_03155,-5.500283333333332,-0.348395609571922,27.352935131301734,-5.848678942905254
GRID_03156,-5.166033333333334,-0.2154014255898079,27.49835867805153,-5.381434758923142
GRID_03157,-4.272933333333334,-0.22717500406781516,27.482226636825672,-4.50010833740115
GRID_03158,-4.742183333333335,-0.29163108421502704,27.402143296366056,-5.033814417548362
GRID_03159,-3.538533333333334,-0.22672285067873185,27.46796415493234,-3.765256184012066
GRID_03160,-4.041033333333333,-0.019497216096639722,27.647909575320526,-4.060530549429973
GRID_03161,-5.064913333333333,-0.572266753922894,27.512019830401567,-5.637180087256227
GRID_03162,-3.4311933333333324,-0.5667125073536583,27.50588969002901,-3.9979058406869905
GRID_03163,-4.626593333333333,-0.5633990776163141,27.503193842874552,-5.189992410949647
GRID_03164,-5.850359999999999,-0.559988398244138,27.500464840786112,-6.410348398244137
GRID_03165,-6.244479999999999,-0.5762328542824198,27.48330307210112,-6.820712854282419
GRID_03166,-3.901193333333332,-0.4187795956462341,27.650505897247083,-4.319972928979566
GRID_03167,-4.986513333333333,-0.5082980108799613,27.54842876452075,-5.494811344213295
GRID_03168,-4.613743333333335,-0.5240731305598374,27.53178089675862,-5.137816463893172
GRID_03169,-6.592499999999996,-0.36650881802801794,27.69657676476496,-6.959008818028014
GRID_03170,-4.539388888888889,-0.38032532866057794,27.679228505336965,-4.919714217549467
GRID_03171,-5.626159999999999,-0.394624622640062,27.66250199274905,-6.02078462264006
GRID_03172,-4.068199999999998,-0.40881316344710344,27.645195359125758,-4.4770131634471015
GRID_03173,-4.247413333333332,-0.3475044138850981,27.711235615075385,-4.594917747218431
GRID_03174,-5.987179999999998,-0.3749763105036195,27.67664206014868,-6.362156310503617
GRID_03175,-3.925293333333333,-0.38930921297892657,27.65996480088662,-4.314602546312259
GRID_03176,-6.4949599999999945,-0.40351223350746945,27.642722427820807,-6.898472233507464
GRID_03177,-4.152993333333333,-0.4182227085168151,27.6260805126078,-4.571216041850148
GRID_03178,-3.20498,-0.5599175246578756,27.47410994355668,-3.7648975246578757
GRID_03179,-4.140613333333332,-0.355450532044962,27.69156260126071,-4.496063865378294
GRID_03180,-4.3615933333333325,-0.3692774817065177,27.674338868078625,-4.73087081503985
GRID_03181,-4.452559999999998,-0.3837856203798614,27.657547028590074,-4.83634562037986
GRID_03182,-5.485993333333333,-0.5381818753244751,27.489159575447353,-6.024175208657808
GRID_03183,-4.798013333333334,-0.5549340021898398,27.47222486610123,-5.352947335523174
GRID_03184,-6.481159999999999,-0.36352419029623945,27.671989398760918,-6.844684190296238
GRID_03185,-5.188293333333335,-0.3922579488538733,27.63813248580204,-5.5805512821872085
GRID_03186,-4.716363333333334,-0.5327159348000545,27.486665918433822,-5.249079268133388
GRID_03187,-3.519693333333334,-0.5671667832881948,27.453964113659758,-4.086860116621529
GRID_03188,-4.6370933333333335,-0.37195169026390706,27.653226648398743,-5.00904502359724
GRID_03189,-4.7213433333333334,-0.4464319008368024,27.568683200205545,-5.1677752341701355
GRID_03190,-3.257493333333335,-0.5270271307462548,27.484940371002374,-3.7845204640795895
GRID_03191,-2.411693333333333,-0.5615799387939057,27.45235852753145,-2.973273272127239
GRID_03192,-2.674893333333334,-0.579168007637853,27.43554211539131,-3.254061340971187
GRID_03193,-4.446693333333333,-0.3799624921613887,27.634169219904663,-4.826655825494722
GRID_03194,-2.091693333333333,-0.5381827790185184,27.467063459718545,-2.6298761123518517
GRID_03195,-4.671059999999999,-0.5554640018031511,27.45025529210722,-5.22652400180315
GRID_03196,-3.5859599999999996,-0.5915071815062692,27.41787398233791,-4.177467181506269
GRID_03197,-3.756228333333333,-0.3588225454166405,27.648848371341604,-4.115050878749973
GRID_03198,-4.980993333333332,-0.3735542806688996,27.63227657592383,-5.354547614002232
GRID_03199,-4.617493333333332,-0.3880601639268601,27.61522122609928,-5.005553497260192
GRID_03200,-5.710763333333332,-0.549130863325967,27.448868477074324,-6.259894196659299
GRID_03201,-4.254593333333331,-0.5671157814148504,27.432626384071387,-4.821709114748181
GRID_03202,-2.424493333333332,-0.5854242175259547,27.41644689268594,-3.009917550859287
GRID_03203,-4.0046800000000005,-0.39652928532817633,27.597030421058893,-4.401209285328177
GRID_03204,-5.256713333333334,-0.411438191409115,27.580106430493338,-5.6681515247424485
GRID_03205,-3.223530000000001,-0.5606200180977596,27.431238646929547,-3.784150018097761
GRID_03206,-4.845233333333332,-0.5785203103880173,27.41471364698442,-5.42375364372135
GRID_03207,-5.193768333333334,-0.37432177261474986,27.612057020121167,-5.568090105948084
GRID_03208,-3.214443333333335,-0.3895983526979147,27.595472296450666,-3.6040416860312496
GRID_03209,-4.766093333333333,-0.4044583295796822,27.578610918245957,-5.170551662913015
GRID_03210,-5.557613333333335,-0.4517788490680415,27.528863767293192,-6.009392182401377
GRID_03211,-5.614813333333334,-0.3671767161752547,27.610558657418167,-5.981990049508589
GRID_03212,-2.6287933333333324,-0.3824212106255998,27.594022930843597,-3.0112145439589324
GRID_03213,-2.4275433333333334,-0.39722143665277226,27.57722321856345,-2.8247647699861056
GRID_03214,-3.480593333333334,-0.4440701482164429,27.52704810582869,-3.924663481549777
GRID_03215,-4.025193333333331,-0.4603801650984536,27.51085830116978,-4.485573498431785
GRID_03216,-6.28963,-0.49366057537117025,27.477884927915127,-6.78329057537117
GRID_03217,-5.050213333333332,-0.23585368422311212,27.760591923942,-5.286067017556444
GRID_03218,-3.643513333333334,-0.3748400557103231,27.592841788939296,-4.018353389043657
GRID_03219,-2.2980433333333328,-0.3897282214525066,27.575942491337308,-2.687771554785839
GRID_03220,-4.537359999999999,-0.4207639006969386,27.54270365899195,-4.958123900696937
GRID_03221,-3.7122933333333337,-0.43638505467807426,27.525938808841232,-4.148678388011408
GRID_03222,-4.07956,-0.4528228659822965,27.509639311026504,-4.532382865982297
GRID_03223,-6.096079999999998,-0.46898393139751754,27.49297909366587,-6.565063931397516
GRID_03224,-4.908893333333335,-0.26798661032591187,27.708700562334208,-5.176879943659247
GRID_03225,-4.7457683333333325,-0.3819801098970383,27.574768061278764,-5.127748443230371
GRID_03226,-3.936963333333334,-0.41287587592872527,27.541637077472203,-4.3498392092620595
GRID_03227,-4.7237599999999995,-0.4284087082251835,27.52493226654027,-5.152168708225183
GRID_03228,-3.5906833333333337,-0.44496064108870415,27.50852246226432,-4.035643974422038
GRID_03229,-3.544443333333334,-0.46103213198027604,27.49192257579226,-4.00547546531361
GRID_03230,-4.109643333333333,-0.38892102880526236,27.55696306037455,-4.498564362138595
GRID_03231,-3.8709633333333335,-0.420311300501204,27.523869638447195,-4.291274633834537
GRID_03232,-2.717213333333334,-0.4366245695702136,27.507665127749778,-3.1538379029035477
GRID_03233,-4.546363333333335,-0.45258951228965216,27.491123565246383,-4.998952845622987
GRID_03234,-3.584493333333333,-0.30719192925690947,27.639160534595728,-3.8916852625902427
GRID_03235,-3.375993333333333,-0.3217743359372637,27.6227591968334,-3.697767669270597
GRID_03236,-4.003963333333333,-0.3805632838042273,27.556057727480653,-4.384526617137561
GRID_03237,-4.222043333333332,-0.41175958336455876,27.523067567232125,-4.63380291669789
GRID_03238,-5.051713333333334,-0.42798908170570205,27.5069083160993,-5.479702415039036
GRID_03239,-3.8875633333333344,-0.29892917927856,27.638257176998447,-4.186492512611895
GRID_03240,-4.432663333333335,-0.3274993999965103,27.605164615228926,-4.760162733329845
GRID_03241,-4.001963333333333,-0.3570724735059808,27.572036932930757,-4.359035806839314
GRID_03242,-3.5807433333333343,-0.3875669404359908,27.5390574554331,-3.968310273769325
GRID_03243,-3.676343333333334,-0.4029258982935965,27.52236725073437,-4.07926923162693
GRID_03244,-4.1832633333333336,-0.2903155493580097,27.637620877711235,-4.473578882691343
GRID_03245,-4.674259999999999,-0.3042157256049661,27.620754583144393,-4.978475725604966
GRID_03246,-3.4237933333333337,-0.31882652447304893,27.604469900588875,-3.7426198578063827
GRID_03247,-3.1033633333333337,-0.34833445734419827,27.571283921573773,-3.451697790677532
GRID_03248,-5.074263333333334,-0.362919359589851,27.554717676435235,-5.437182692923185
GRID_03249,-3.574403333333334,-0.3938151724745729,27.521768741348538,-3.968218505807907
GRID_03250,-2.877663333333333,-0.33920224661174675,27.570794346163808,-3.21686557994508
GRID_03251,-4.33246,-0.3538048794712548,27.554124810245526,-4.686264879471255
GRID_03252,-4.78256,-0.36936437536561345,27.537853305655354,-5.151924375365613
GRID_03253,-3.6540433333333335,-0.2864475659237643,27.619599206404775,-3.9404908992570977
GRID_03254,-3.3151133333333345,-0.30099454002067166,27.603242115530293,-3.616107873354006
GRID_03255,-3.1683633333333323,-0.34444928958524135,27.553636677138243,-3.512812622918574
GRID_03256,-4.559060000000001,-0.3591167230160798,27.53706650824707,-4.918176723016081
GRID_03257,-3.288293333333334,-0.3899270177407533,27.504401822331452,-3.6782203510740876
GRID_03258,-1.8505800000000008,-0.29169431799181733,27.6028682426808,-2.1422743179918182
GRID_03259,-3.4669133333333333,-0.3055739310592494,27.58623195389365,-3.772487264392583
GRID_03260,-3.651843333333334,-0.32041396902310376,27.569973550224105,-3.972257302356438
GRID_03261,-3.414443333333334,-0.3493586828357966,27.53673601813138,-3.7638020161691306
GRID_03262,-3.502593333333335,-0.3800075970455506,27.504005616398494,-3.8826009303788855
GRID_03263,-2.8378433333333333,-0.29591740291937413,27.58601928256855,-3.1337607362527073
GRID_03264,-3.9910433333333337,-0.3107701872427406,27.56964400486436,-4.301813520576074
GRID_03265,-4.596143333333333,-0.3392048182743202,27.5366670638407,-4.935348151607653
GRID_03266,-4.498143333333334,-0.3696613705591206,27.503868500256196,-4.867804703892455
GRID_03267,-4.058963333333335,-0.2999468159419524,27.569264556710227,-4.358910149275287
GRID_03268,-4.535563333333336,-0.3289836396753882,27.5365471477084,-4.864546973008724
GRID_03269,-4.926463333333335,-0.3590649829123949,27.503835134738452,-5.28552831624573
GRID_03270,-3.3787633333333336,-0.2760236138962844,27.5859182071438,-3.654786947229618
GRID_03271,-4.793363333333334,-0.28972028286559315,27.569319984939334,-5.083083616198927
GRID_03272,-4.260743333333336,-0.3044585658048736,27.553056816493775,-4.565201899138209
GRID_03273,-5.138043333333336,-0.33700627818298806,27.504239858083775,-5.475049611516324
GRID_03274,-4.716463333333334,-0.3116856201028338,27.52086753900152,-5.028148953436168
GRID_03275,-5.884263333333334,-0.23633179752296274,27.70447304971901,-6.120595130856297
GRID_03276,-3.2449933333333343,-0.2410382400849279,27.686815403151122,-3.4860315734182623
GRID_03277,-2.146093333333333,-0.23239151270078742,27.686238201952225,-2.3784848460341204
GRID_03278,-4.079543333333333,-0.22561654031127562,27.635407366526444,-4.305159873644608
GRID_03279,-1.8243133333333337,-0.2156198874671969,27.6356442832425,-2.0399332208005307
GRID_03280,-3.901693333333331,-0.16769506133690099,27.685284623506128,-4.069388394670232
GRID_03281,-4.472479999999999,-0.19229472961707048,27.652106244888774,-4.664774729617069
GRID_03282,-4.687063333333335,-0.21826957830557117,27.61930333505984,-4.905332911638906
GRID_03283,-3.6016633333333328,-0.1700104230236012,27.669052550432422,-3.771673756356934
GRID_03284,-4.077363333333334,-0.1821982928519783,27.652529028938332,-4.259561626185313
GRID_03285,-5.4234800000000005,-0.19536429284221996,27.63630035543021,-5.618844292842221
GRID_03286,-4.639963333333334,-0.23417571431964704,27.587042135091238,-4.874139047652982
