grid_id,pred_d15n_air_permil,kriging_residual,kriging_variance,final_regression_kriging,lat,lon,proj_x_epsg3031,proj_y_epsg3031
GRID_09452,-9.22912734126984,-0.18316673451325616,28.496555994192306,-9.412294075783095,-79.809,159.301,392165.3210923538,-1037890.1914852224
GRID_09453,-10.067771626984127,-0.18030023198446435,28.50446304073939,-10.248071858968592,-79.806,159.253,393151.02188642224,-1037868.4041984144
GRID_09454,-10.281286984126984,-0.17707889207405744,28.513949903730868,-10.458365876201041,-79.802,159.204,394193.94273163326,-1037941.1557219024
GRID_09455,-9.26502734126984,-0.14528290832860055,28.637848694366518,-9.41031024959844,-79.766,158.676,405175.19762651547,-1037935.797247654
GRID_09456,-11.03283047619048,-0.14257924364597985,28.65005737288829,-11.175409719836459,-79.763,158.628,406164.2835415712,-1037901.8448508192
GRID_09457,-12.196863809523808,-0.1398955923415934,28.66235155618201,-12.336759401865402,-79.76,158.58,407153.5974372596,-1037866.9649643291
GRID_09458,-12.019216666666669,-0.13693221623515422,28.674837063190658,-12.156148882901823,-79.756,158.532,408183.2061193367,-1037933.0417090376
GRID_09459,-11.94090464285714,-0.13428992640368914,28.687263367978012,-12.075194569260828,-79.753,158.484,409173.0589364233,-1037896.272520921
GRID_09460,-9.62968392857143,-0.2050568388517314,28.479186127956858,-9.834740767423162,-79.84,159.622,385162.74977073405,-1036889.8737509294
GRID_09461,-11.529724642857143,-0.20233849109136737,28.475786151211484,-11.732063133948511,-79.837,159.573,386163.9836343791,-1036867.8451436792
GRID_09462,-8.02757714285715,-0.19963755316194778,28.473877827248554,-8.227214696019097,-79.834,159.525,387147.36557918263,-1036851.6207889708
GRID_09463,-4.148286309523811,-0.1965623532635911,28.474193015708824,-4.344848662787402,-79.83,159.476,388187.4670171926,-1036930.221952834
GRID_09464,-8.184238928571428,-0.19379063386422465,28.476203092842802,-8.378029562435653,-79.827,159.428,389171.4224922131,-1036912.110943832
GRID_09465,-10.386467936507938,-0.19094189130248518,28.480325471725067,-10.577409827810422,-79.824,159.379,390173.71768508217,-1036886.2706747868
GRID_09466,-9.925627817460317,-0.18809988695689925,28.486278472165463,-10.113727704417215,-79.821,159.331,391158.157120815,-1036866.3028610764
GRID_09467,-10.041443690476187,-0.18492500481414784,28.49432711301103,-10.226368695290335,-79.817,159.283,392181.5624075536,-1036947.8054188392
GRID_09468,-10.055499761904768,-0.18200755123404003,28.503127989579827,-10.237507313138808,-79.814,159.234,393184.66638779535,-1036919.1021097515
GRID_09469,-10.046146031746032,-0.1791264484817569,28.512684744033997,-10.225272480227789,-79.811,159.186,394169.91139575065,-1036896.322464046
GRID_09470,-9.204040198412695,-0.17624767737293684,28.522908954632157,-9.380287875785632,-79.808,159.138,395155.3946738705,-1036872.6210483054
GRID_09471,-9.8823876984127,-0.17307022041557263,28.5340033959705,-10.055457918828273,-79.804,159.09,396180.1858602684,-1036950.2593877888
GRID_09472,-9.003610555555559,-0.15579623425367667,28.604309794476094,-9.159406789809236,-79.785,158.801,402157.64498074504,-1036877.9826216368
GRID_09473,-9.446039365079365,-0.1415923274026061,28.66623964763475,-9.58763169248197,-79.768,158.561,407177.6199399024,-1036916.6622463404
GRID_09474,-9.687066388888889,-0.13893259033382224,28.678771794188066,-9.82599897922271,-79.765,158.513,408166.46461280086,-1036880.7908213236
GRID_09475,-11.2197180952381,-0.20669009656568565,28.477135697277753,-11.426408191803786,-79.848,159.603,385201.3671298747,-1035941.2830711984
GRID_09476,-11.091527976190475,-0.20404373297430517,28.473010241821125,-11.295571709164781,-79.845,159.555,386183.8100408514,-1035925.9201271
GRID_09477,-12.23878142857143,-0.20133789565053267,28.470312526591147,-12.440119324221962,-79.842,159.506,387184.57801068807,-1035902.8819317606
GRID_09478,-9.902657579365078,-0.19863074663265307,28.469742802366095,-10.10128832599773,-79.839,159.458,388167.509942099,-1035885.665884249
GRID_09479,-9.822636150793649,-0.19583409681904182,28.471703731077508,-10.01847024761269,-79.836,159.409,389168.7644866195,-1035860.7391086768
GRID_09480,-9.558699007936506,-0.19271218479792065,28.476866581664318,-9.751411192734427,-79.832,159.361,390190.7666092582,-1035944.109214683
GRID_09481,-9.379709246031746,-0.18985838519272033,28.483618312814638,-9.569567631224466,-79.829,159.313,391174.5117617656,-1035924.0870472807
GRID_09482,-10.273091984126983,-0.18693778270725087,28.492169927122937,-10.460029766834234,-79.826,159.264,392176.57756044355,-1035896.3003222302
GRID_09483,-10.258983650793652,-0.18404559361854672,28.50175600770032,-10.4430292444122,-79.823,159.216,393160.80305209453,-1035874.4206736034
GRID_09484,-9.696421984126983,-0.18115158178939664,28.512145560782717,-9.87757356591638,-79.82,159.168,394145.26761300635,-1035851.6202437816
GRID_09485,-9.788926865079366,-0.17791709129610694,28.523659233466425,-9.966843956375474,-79.816,159.119,395187.06690746144,-1035923.2818572236
GRID_09486,-9.238015674603172,-0.17503930558338565,28.534973872302295,-9.413054980186558,-79.813,159.071,396172.0924854262,-1035898.5892002288
GRID_09487,-9.986819007936504,-0.15746092512006837,28.607725724302707,-10.144279933056572,-79.793,158.782,402184.499516293,-1035928.1410991052
GRID_09488,-9.069636388888886,-0.1547031274581808,28.620131371148425,-9.224339516347067,-79.79,158.734,403171.3332880091,-1035896.9023832924
GRID_09489,-9.763556865079366,-0.1435749404790002,28.670457050204764,-9.907131805558366,-79.777,158.542,407161.01257044374,-1035864.5802031663
GRID_09490,-7.152837142857144,-0.20862715427112577,28.4760066992836,-7.361464297128269,-79.857,159.585,385183.15523984085,-1034896.927962985
GRID_09491,-10.932113928571429,-0.20602588943508157,28.47071169670231,-11.138139818006511,-79.854,159.537,386164.81823855994,-1034881.5401283088
GRID_09492,-11.041635357142855,-0.203367435145258,28.46676394750588,-11.245002792288114,-79.851,159.488,387164.7880132596,-1034858.4779599276
GRID_09493,-10.570962936507945,-0.20039402647182233,28.465705346115023,-10.771356962979768,-79.847,159.44,388185.3823350791,-1034943.7297599368
GRID_09494,-10.515942380952383,-0.19760841988469227,28.467672757746406,-10.713550800837076,-79.844,159.391,389185.9263995383,-1034918.7477789676
GRID_09495,-9.154110555555553,-0.19478568422331674,28.473004464098004,-9.34889623977887,-79.841,159.343,390168.6497772288,-1034899.622535516
GRID_09496,-6.874774246031746,-0.19186885024295552,28.481079798530153,-7.066643096274701,-79.838,159.294,391169.6767328677,-1034872.7512988192
GRID_09497,-9.449532817460318,-0.18896561992800864,28.490711073120092,-9.638498437388327,-79.835,159.246,392152.88205879775,-1034851.7705728976
GRID_09498,-9.90150448412698,-0.18574991072693428,28.501741271558487,-10.087254394853915,-79.831,159.198,393175.2032165435,-1034932.2009933935
GRID_09499,-9.340291865079362,-0.18280188777087122,28.51315707292262,-9.523093752850233,-79.828,159.149,394177.0358466188,-1034902.4686288056
GRID_09500,-9.449328055555553,-0.1799047104611814,28.524779193550952,-9.629232766016735,-79.825,159.101,395161.04368679464,-1034878.6779233756
GRID_09501,-9.658562698412702,-0.1770205941061265,28.536680622500956,-9.835583292518828,-79.822,159.053,396145.288800664,-1034853.9661026504
GRID_09502,-11.308127698412711,-0.15944604928143563,28.611357156648836,-11.467573747694146,-79.802,158.764,402153.05672854226,-1034883.3877261332
GRID_09503,-10.611153333333345,-0.15669110795845528,28.62397048162598,-10.7678444412918,-79.799,158.716,403139.10966771573,-1034852.1338192696
GRID_09504,-12.008057142857137,-0.15365957637470884,28.636680280017053,-12.161716719231846,-79.795,158.668,404165.21617629286,-1034921.9282477996
GRID_09505,-10.064623531746031,-0.1452833300043129,28.67490695629206,-10.209906861750344,-79.785,158.524,407165.77657153824,-1034921.6166700114
GRID_09506,-10.222673531746032,-0.14263163934694986,28.687711216050126,-10.365305171092983,-79.782,158.476,408153.14388614206,-1034885.6696832326
GRID_09507,-3.674090476190477,-0.21052095943699006,28.476358827448347,-3.884611435627467,-79.866,159.567,385164.3301986575,-1033852.7000120376
GRID_09508,-11.315970476190476,-0.20768457833814757,28.46953429808574,-11.523655054528623,-79.862,159.519,386183.5135127969,-1033939.8297847956
GRID_09509,-10.53105892857143,-0.20507937515262334,28.46410885935604,-10.736138303724053,-79.859,159.47,387182.7730555546,-1033916.7118451878
GRID_09510,-9.904894689754691,-0.20245918236722604,28.46126741803266,-10.107353872121918,-79.856,159.422,388164.23108969454,-1033899.417120494
GRID_09511,-10.09146904761905,-0.19969120094777648,28.463019830847102,-10.291160248566827,-79.853,159.373,389163.976935764,-1033874.41282373
GRID_09512,-10.01926968975469,-0.1967996355631989,28.46987566083397,-10.21606932531789,-79.85,159.324,390163.9643877294,-1033848.4559792886
GRID_09513,-10.250908650793654,-0.19357979990041718,28.480038440986874,-10.444488450694072,-79.846,159.276,391184.8845814976,-1033930.7543911822
GRID_09514,-10.231398809523814,-0.1906498722183872,28.490992159916274,-10.4220486817422,-79.843,159.228,392167.3957025944,-1033909.7207193562
GRID_09515,-8.121358888888894,-0.18767892627818902,28.502859776680193,-8.309037815167082,-79.84,159.179,393168.19129875617,-1033880.905834437
GRID_09516,-9.578331388888888,-0.18151611021088596,28.52753408288721,-9.759847499099774,-79.833,159.082,395191.53496063536,-1033929.5611900424
GRID_09517,-9.346757341269836,-0.17862949038598575,28.539894329465056,-9.52538683165582,-79.83,159.034,396175.0851147829,-1033904.7812456771
GRID_09518,-8.452411865079364,-0.20953226689694965,28.470546575486544,-8.661944131976314,-79.871,159.5,386181.3547039242,-1032888.9518448944
GRID_09519,-9.643245198412698,-0.20702864044916428,28.46330656663254,-9.850273838861863,-79.868,159.452,387161.7888618224,-1032872.5508813844
GRID_09520,-9.974495165945166,-0.20446862869901214,28.457406258183532,-10.178963794644178,-79.865,159.403,388160.493718564,-1032848.4588523976
GRID_09521,-8.960316031746032,-0.20145655974057763,28.4592375312058,-9.16177259148661,-79.861,159.355,389180.0083270762,-1032932.6393865654
GRID_09522,-8.036996746031752,-0.19849617879714287,28.46892134124222,-8.235492924828895,-79.858,159.306,390179.2853788722,-1032906.6287764972
GRID_09523,-9.67444302308803,-0.19553558044042313,28.480638921984763,-9.869978603528452,-79.855,159.258,391160.7758489381,-1032886.4929129556
GRID_09524,-9.72117436507937,-0.12519782087745204,28.633306612687008,-9.846372185956822,-79.686,158.795,406186.7162995771,-1046940.8790501358
GRID_09525,-9.767179365079365,-0.12999955171681993,28.623887068134326,-9.897178916796184,-79.698,158.824,405182.1350806979,-1045921.1567603236
GRID_09526,-8.647987341269845,-0.1273213995311871,28.633934947349704,-8.775308740801032,-79.695,158.777,406158.8792953704,-1045894.6268130002
GRID_09527,-9.399474007936506,-0.12462412435116205,28.644382710673817,-9.524098132287667,-79.692,158.729,407154.1069008038,-1045860.0934862432
GRID_09528,-9.528003174603176,-0.13211487535828018,28.624446230809333,-9.660118049961456,-79.707,158.806,405154.44975219585,-1044875.057772646
GRID_09529,-9.326836507936513,-0.12909168657861314,28.635250895262505,-9.455928194515126,-79.703,158.758,406188.3351818282,-1044943.471136338
GRID_09530,-9.686107698412703,-0.13387611688828507,28.625724927541235,-9.819983815300988,-79.715,158.787,405183.9870720709,-1043924.0907281238
GRID_09531,-9.962072698412705,-0.13120050602866004,28.63626846843251,-10.093273204441365,-79.712,158.74,406159.2874810231,-1043897.474576793
GRID_09532,-9.465595523088028,0.026959516428795172,27.971990980895463,-9.438636006659234,-78.642,162.009,382188.5603972151,-1176884.4291305682
GRID_09535,-9.274915912698413,0.024498562282296063,27.99334145799591,-9.250417350416116,-78.659,161.98,382207.34530914336,-1174917.608161561
GRID_09536,-7.603309126984126,0.004393435040187747,28.033778926509697,-7.598915691943938,-78.702,162.055,379215.93758674903,-1170930.0241238524
GRID_09537,-8.890837586580083,-0.05547509434108512,28.07912961896399,-8.946312680921169,-78.765,162.443,369193.6864678679,-1166883.7107930598
GRID_09538,-9.147416626984125,-0.050890896883914606,28.088158212116937,-9.19830752386804,-78.771,162.384,370195.9513345675,-1165875.7844088462
GRID_09539,-8.623062189754688,-0.03947404983016303,28.08597507638632,-8.66253623958485,-78.765,162.295,372206.6139094424,-1165926.1594131864
GRID_09540,-7.803322460317459,-0.023241427647084627,28.084946911538577,-7.826563887964544,-78.757,162.161,375201.1568196024,-1165887.6242916205
GRID_09541,-9.385268928571428,-0.052239338002925864,28.098385995539548,-9.437508266574353,-78.78,162.37,370181.8951553029,-1164844.6802054362
GRID_09542,-8.012165555555558,-0.03527366773409843,28.095372053378156,-8.047439223289658,-78.771,162.236,373206.2718734775,-1164915.6474568225
GRID_09543,-4.700277222222223,-0.030068686343275915,28.09573953756569,-4.730345908565498,-78.769,162.191,374188.1598221779,-1164830.9913920984
GRID_09544,-5.840936237373737,-0.0986715407579068,28.199668690220967,-5.939607778131643,-78.883,162.497,364202.2377291097,-1154891.0684111514
GRID_09545,-3.201793571428571,-0.0062568046028209125,28.198105018009592,-3.208050376031392,-78.841,161.674,382200.98593003623,-1153912.2746031026
GRID_09546,-7.733723333333334,-0.013937621819643337,28.214563423680328,-7.747660955152977,-78.861,161.689,381209.90332758264,-1151930.364991645
GRID_09547,-8.222979253246754,-0.009617865073388177,28.215912678242056,-8.232597118320141,-78.859,161.644,382183.56964375114,-1151838.743692674
GRID_09548,-3.0542281746031734,-0.12867382973410593,28.258667362261015,-3.1829020043372793,-78.946,162.593,360200.38390843826,-1148908.9085251028
GRID_09549,-8.335682142857145,-0.07215436402661846,28.316875643324398,-8.407836506883763,-78.997,161.857,373187.76597003813,-1138874.3251847588
GRID_09550,-4.031606071428571,-0.09602627070458836,28.340889115903117,-4.127632342133159,-79.034,161.994,369209.8159470512,-1135906.212681295
GRID_09551,-8.911697976190476,0.007691303919540024,27.780781369532885,-8.904006672270937,-78.522,162.54,375215.0702411582,-1192933.499018395
GRID_09552,-8.998216666666668,0.013132326667834537,27.78193912086801,-8.985084339998833,-78.52,162.496,376197.0643047042,-1192854.2695992636
GRID_09553,-8.520448809523812,0.012478991503442692,27.79345390408643,-8.507969818020369,-78.528,162.482,376224.3287480992,-1191925.3136102278
GRID_09554,-6.35817380952381,0.016987125085213547,27.806088774588886,-6.341186684438596,-78.534,162.425,377211.1475049136,-1190922.8985768792
GRID_09555,-8.43784880952381,0.015988695013698383,27.81869502973676,-8.421860114510112,-78.543,162.411,377203.75706118235,-1189889.4639907987
GRID_09556,-6.836247698412701,0.018413586657150694,27.85475013081927,-6.81783411175555,-78.566,162.326,378202.514768359,-1186924.4027035092
GRID_09557,-8.069963174603174,0.017284415539277027,27.866982754950612,-8.052678759063896,-78.575,162.312,378192.5388511168,-1185891.2976914728
GRID_09558,-9.38633630952381,0.08851885430948342,28.169509520045622,-9.297817455214325,-78.711,160.863,403168.92947776255,-1161855.3281389596
GRID_09559,-9.38203630952381,0.08215308399969358,28.184510229031027,-9.299883225524116,-78.731,160.876,402186.6888798258,-1159874.34999183
GRID_09560,-12.699928333333338,0.08483799793234954,27.335087605734778,-12.615090335400987,-77.82,160.683,439169.16457425815,-1252878.458187919
GRID_09561,-12.909020238095245,0.08722572931330863,27.34164724188383,-12.821794508781936,-77.817,160.642,440174.83739040385,-1252874.8179413176
GRID_09562,-11.170583333333331,0.09813852835963802,27.385425252218354,-11.072444804973694,-77.869,160.693,437170.7764376471,-1247875.0160095086
GRID_09563,-12.177147619047616,0.09370269293995653,27.378983191253777,-12.08344492610766,-77.886,160.801,434203.7231570164,-1246933.323522803
GRID_09564,-12.828358333333336,0.09646550958841973,27.38494187491809,-12.731892823744916,-77.883,160.76,435204.48854432185,-1246933.4226792178
GRID_09565,-11.680316666666664,0.09909040767168373,27.391085116396226,-11.581226258994981,-77.88,160.719,436205.4769856087,-1246932.729714701
GRID_09566,-10.501534285714284,0.1027360260802829,27.403817726298687,-10.398798259634,-77.889,160.705,436183.4816927562,-1245893.0363773445
GRID_09567,-11.479530952380957,0.10631814510321869,27.41652820467957,-11.373212807277739,-77.898,160.691,436161.01003465714,-1244853.4444516303
GRID_09568,-11.412710476190478,0.08170809835629583,27.384161770028438,-11.331002377834182,-77.959,161.142,424183.23251153744,-1241907.7421883948
GRID_09569,-12.235358333333334,0.08521536826927459,27.38934513514979,-12.15014296506406,-77.956,161.1,425200.2111187675,-1241908.189277317
GRID_09570,-11.806965238095236,0.11155608059648245,27.43990085263338,-11.695409157498753,-77.929,160.73,434189.8484302929,-1241935.818739616
GRID_09571,-12.223610714285712,0.08274727850253188,27.390940321713373,-12.14086343578318,-77.971,161.169,423172.5512850731,-1240860.1075028435
GRID_09572,-10.34733095238095,0.08621927049990155,27.39611143816675,-10.261111681881049,-77.968,161.127,424188.61285362905,-1240861.3388452758
GRID_09573,-12.065433333333337,0.08950389281100654,27.401185888447735,-11.97592944052233,-77.965,161.086,425183.246984583,-1240869.1699905754
GRID_09574,-11.108240476190476,0.08683325665145769,27.40163795550577,-11.021407219539018,-77.979,161.155,423191.9409324423,-1239925.1628333211
GRID_09575,-11.607598809523818,0.09019706651633283,27.406887771388007,-11.517401743007484,-77.976,161.113,424207.3916909078,-1239926.3493969264
GRID_09576,-10.34625642857143,0.09337988542752096,27.412038199957237,-10.252876543143909,-77.973,161.072,425201.43127593485,-1239934.136472383
GRID_09577,-12.001959761904764,0.09123138180595688,27.413556312328687,-11.910728380098808,-77.988,161.14,423197.0267050637,-1238878.982303718
GRID_09578,-9.982987619047623,0.09438220792085228,27.418688512616818,-9.888605411126772,-77.985,161.099,424190.1677441283,-1238887.5358351015
GRID_09579,-11.31024547619048,0.09540609915338066,27.42530441545218,-11.214839377037098,-77.997,161.126,423179.9948941905,-1237840.2862963162
GRID_09580,-12.00791214285715,0.09845288036195812,27.4305097079552,-11.909459262495192,-77.994,161.085,424172.46698881214,-1237848.8208415196
GRID_09581,-11.511929761904764,0.099163249428811,27.43607877915841,-11.412766512475953,-78.005,161.112,423198.0368142638,-1236905.594369939
GRID_09582,-10.626729285714289,0.10211826830028362,27.441349248288933,-10.524611017414005,-78.002,161.071,424189.9145753437,-1236914.085384507
GRID_09583,-10.19635428571429,0.10310529974770075,27.447872985404647,-10.09324898596659,-78.014,161.098,423180.076178766,-1235867.0848445403
GRID_09584,-10.702636428571434,0.10605506534685097,27.453412863774002,-10.596581363224583,-78.011,161.056,424192.855146933,-1235868.1541360996
GRID_09585,-10.649052142857151,0.10664578748838238,27.458690919302988,-10.542406355368769,-78.022,161.084,423197.2389863326,-1234932.558961141
GRID_09586,-10.729516428571436,0.10950953756533635,27.464290124569672,-10.6200068910061,-78.019,161.042,424209.40741351666,-1234933.5850334233
GRID_09587,-9.978036428571428,0.11312855821196621,27.47618385194324,-9.864907870359461,-78.028,161.028,424189.8313010972,-1233895.2452298612
GRID_09588,-10.217111428571426,0.11575745982029184,27.481727837520385,-10.101353968751134,-78.025,160.987,425180.0067227011,-1233902.85663786
GRID_09589,-10.104980595238096,0.04469047378279287,27.942739119840528,-10.060290121455303,-78.608,161.92,385173.6519768254,-1179834.7471350825
GRID_09591,-9.597462142857143,0.043704570103658,27.953165861942594,-9.553757572753485,-78.616,161.905,385209.9532507576,-1178899.7066671427
GRID_09593,-9.809669761904765,0.04232265423273099,27.9645133499205,-9.767347107672034,-78.625,161.891,385191.14048242377,-1177867.20426616
GRID_09597,-10.45820392857143,0.04091412739432697,27.975767783196204,-10.417289801177104,-78.634,161.877,385171.85114932666,-1176834.796758901
GRID_09603,-7.685651666666667,0.033756486298979135,27.996003977883774,-7.651895180367688,-78.654,161.892,384181.89574822,-1174850.4648469875
GRID_09604,-7.316944841269841,0.02785597340167339,28.00507773728937,-7.289088867868167,-78.665,161.922,383192.28766935546,-1173904.4756761463
GRID_09605,-8.214340595238095,0.0698422599503994,28.088366758563378,-8.144498335287695,-78.683,161.305,395178.4064350487,-1167839.884842005
GRID_09606,-7.9630207142857135,0.07724566339058984,28.09346609929066,-7.885775050895123,-78.677,161.217,397183.508548024,-1167854.6023794296
GRID_09607,-9.05433630952381,0.09114442198158254,28.10514601784491,-8.963191887542228,-78.665,161.042,401176.2614120171,-1167880.839221724
GRID_09608,-9.467919642857142,0.08956319617286035,28.115284881154174,-9.37835644668428,-78.674,161.027,401161.0512607775,-1166842.2452107412
GRID_09609,-9.150299642857142,0.08490212125958774,28.121447494445267,-9.065397521597554,-78.685,161.055,400199.0729485858,-1165897.0025331466
GRID_09613,-9.161819642857145,0.064603743016865,28.14805674999694,-9.097215899840279,-78.731,161.171,396209.51466313994,-1161929.7142992287
GRID_09615,-8.98933630952381,0.06654870460924316,28.160245514805805,-8.922787604914568,-78.737,161.112,397192.7784167359,-1160898.5083326865
GRID_09618,-3.7363140151515153,0.007319564071057237,28.1738113640085,-3.728994451080458,-78.81,161.629,384178.4884551972,-1156837.7561281868
GRID_09619,-3.2752292857142846,0.0013871126161010654,28.181394588765137,-3.2738421730981835,-78.821,161.659,383193.15680025856,-1155893.817883034
GRID_09620,-8.907457308802313,-0.025039101126976614,28.394751697187377,-8.93249640992929,-79.048,161.008,388202.5275633696,-1127933.588553043
GRID_09621,-3.5773563888888886,-0.02310507218972664,28.40232938008468,-3.6004614610786154,-79.054,160.947,389188.4743873367,-1126898.0174769282
GRID_09622,-0.2550373412698407,-0.019315935510313992,28.40392496283075,-0.27435327678015464,-79.051,160.902,390181.0058874313,-1126902.7326973488
GRID_09623,-3.0107548412698417,-0.015512235979964314,28.405735132823914,-3.026267077249806,-79.048,160.856,391193.4535320395,-1126899.7579671452
GRID_09624,-10.436932142857142,0.15265870581908758,27.76214034359949,-10.284273437038054,-78.305,160.987,415165.421454421,-1204839.812338523
GRID_09625,-8.193841428571432,0.1547887925844848,27.767688392740336,-8.039052635986947,-78.302,160.944,416177.03148357663,-1204839.1233046032
GRID_09626,-9.395212341269843,0.11388538584396368,28.07295625393213,-9.281326955425879,-78.607,160.898,406192.1858882742,-1172880.6352929862
GRID_09627,-9.48310880952381,0.11679634462040225,28.07681275195447,-9.366312464903407,-78.604,160.855,407180.23687058146,-1172886.3499818982
GRID_09628,-9.925574642857145,0.1024391565414135,28.10520874895641,-9.823135486315731,-78.647,160.925,404205.5093720888,-1168925.1410229695
GRID_09629,-10.409984523809523,0.013739508067581709,27.105883266696274,-10.396245015741941,-77.633,160.763,444189.2151001491,-1272890.3787399505
GRID_09630,-10.590816666666669,0.014675675536634895,27.112316390579288,-10.576140991130034,-77.63,160.723,445186.59621744073,-1272891.1769903083
GRID_09631,-11.212131904761907,0.015317911923655184,27.11932242267207,-11.196813992838253,-77.627,160.683,446184.19553185377,-1272891.2047085294
GRID_09632,-9.885409285714289,0.015827788767128946,27.135155389970308,-9.86958149694716,-77.621,160.603,448180.04639805114,-1272888.9473321096
GRID_09633,-10.476000952380948,0.01574944876653589,27.14402498981513,-10.460251503614412,-77.618,160.563,449178.2967720451,-1272886.6616303474
GRID_09634,-10.73502857142857,0.018607841746337825,27.11943982201926,-10.716420729682232,-77.642,160.749,444174.1222462826,-1271848.0347919837
GRID_09635,-12.074271904761906,0.019199536263772035,27.124854395698897,-12.055072368498134,-77.638,160.709,445207.1560719675,-1271952.5384280144
GRID_09636,-10.05619380952381,0.01994390664673075,27.131954746451022,-10.03624990287708,-77.635,160.669,446204.1743939105,-1271952.5204717168
GRID_09637,-11.088418571428576,0.022942731735526155,27.13192530510289,-11.06547583969305,-77.65,160.735,444194.81067109184,-1270909.5314989504
GRID_09638,-11.228153333333331,0.02407537228134854,27.13856967504472,-11.204077961051983,-77.647,160.695,445190.9573288044,-1270910.262707318
GRID_09639,-10.53118428571428,0.024930083548309223,27.145742648841463,-10.506254202165971,-77.644,160.655,446187.3220926701,-1270910.2241388618
GRID_09640,-10.988583333333333,0.025530074624753415,27.153463684462757,-10.963053258708578,-77.641,160.615,447183.9043747214,-1270909.4154894478
GRID_09641,-9.778725952380954,0.028838936555033744,27.152322720789776,-9.749887015825921,-77.656,160.681,445174.2816152288,-1269868.0873908128
GRID_09642,-10.182364285714282,0.02979155546646372,27.15956008519689,-10.152572730247819,-77.653,160.641,446169.9928834704,-1269868.0285296547
GRID_09643,-9.630114285714283,0.03493223625187693,27.18037316798182,-9.595182049462407,-77.658,160.586,447206.13464415306,-1268920.9257571206
GRID_09644,-10.811191666666662,0.03598854679672075,27.206957513886046,-10.775203119869941,-77.649,160.466,450193.4767935986,-1268913.63570834
GRID_09645,-10.18534761904762,0.061237669875606554,27.25085017781633,-10.124109949172015,-77.742,160.675,442179.99665193754,-1260903.8767074333
GRID_09646,-10.655966666666655,0.06067692608473302,27.251954862741677,-10.595289740581922,-77.757,160.741,440183.6394212906,-1259856.528136388
GRID_09647,-11.863424999999998,0.06731343589869151,27.271274861813822,-11.796111564101306,-77.748,160.62,443171.4149624161,-1259856.941974285
GRID_09648,-12.049308333333334,0.06907357667846044,27.27828213627083,-11.980234756654873,-77.745,160.58,444160.4490004012,-1259858.1113871206
GRID_09649,-12.392825,0.0727752052776878,27.291034434643908,-12.320049794722312,-77.753,160.565,444197.79216295853,-1258912.8853997155
GRID_09650,-12.283274999999998,0.07432805238681223,27.298432231769524,-12.208946947613185,-77.75,160.525,445186.46416708693,-1258913.2301234554
GRID_09651,-9.727452142857144,0.07295051204852954,27.29041228597721,-9.654501630808614,-77.768,160.632,442178.79868161806,-1257876.659946595
GRID_09652,-11.024541666666666,0.07495636339835018,27.297474396570678,-10.949585303268316,-77.765,160.591,443188.33514600695,-1257870.7987647348
GRID_09653,-11.66589833333333,0.07669575623857822,27.304594373338823,-11.58920257709475,-77.762,160.551,444176.13629060576,-1257871.8910565842
GRID_09654,-9.410097619047615,0.07968076675941219,27.320062120321868,-9.330416852288202,-77.756,160.47,446174.34628473886,-1257863.9948218926
GRID_09655,-11.309900952380952,0.08195916569204352,27.336861993318266,-11.227941786688909,-77.75,160.389,448173.4238233162,-1257852.9687669985
GRID_09656,-11.136860476190472,0.08282796661138722,27.345620975348183,-11.054032509579086,-77.747,160.349,449162.30961096834,-1257850.201013888
GRID_09657,-11.167548333333336,-0.15116643342969008,27.159685052093906,-11.318714766763026,-77.892,162.255,402222.9086790411,-1256921.7728294656
GRID_09658,-10.40818428571428,0.0744276727627178,27.296157462144954,-10.33375661295156,-77.779,160.658,441207.66784986254,-1256936.8478032982
GRID_09659,-10.19529761904761,0.07653039654253661,27.302733564113986,-10.118767222505072,-77.776,160.618,442194.45096201776,-1256939.4427555886
GRID_09660,-11.39469357142857,0.08023672478645294,27.317029474438556,-11.314456846642118,-77.77,160.537,444190.61206080986,-1256934.5893578834
GRID_09661,-9.8464,0.08184236308680636,27.324777702895567,-9.764557636913192,-77.767,160.496,445199.98875415686,-1256927.1055476896
GRID_09662,-11.39772095238095,0.0864247618188331,27.35846349099542,-11.311296190562118,-77.755,160.334,449195.7885776612,-1256904.8547285225
GRID_09663,-10.302511666666668,0.061440083684346614,27.274271420823105,-10.241071582982322,-77.806,160.888,435187.2352892555,-1255895.009768074
GRID_09664,-11.035661666666664,0.0647877293108862,27.279587955120974,-10.970873937355778,-77.803,160.847,436193.9574268552,-1255894.615476437
GRID_09665,-11.410524999999996,0.07596514910906638,27.302884881166865,-11.33455985089093,-77.791,160.685,440179.2293553832,-1255900.440599591
GRID_09666,-13.336673333333334,-0.030740693373373318,27.213811189646222,-13.367414026706706,-77.87,161.651,416211.2727367244,-1254905.591050363
GRID_09667,-12.75290833333334,0.04619955055666782,27.262196506145045,-12.706708782776671,-77.829,161.078,430200.7679246766,-1254941.0292455826
GRID_09668,-11.412,0.054479689819810065,27.2711816800325,-11.35752031018019,-77.823,160.996,432210.9997231399,-1254947.2695470252
GRID_09669,-11.220054523809528,0.058638612073909024,27.27704656611457,-11.16141591173562,-77.821,160.955,433180.6059631577,-1254845.3534971075
GRID_09670,-12.36624285714286,0.06218049826165929,27.281833931290983,-12.3040623588812,-77.818,160.915,434164.3089497102,-1254854.0903634385
